onshore,59.1238
pv_g,43.734
pv_c,44.04081
river,143.9091399
lake,110.2334321
nuc,301.4097
ocgt,38.4925
ccgt,60.2251
phs,26.66765
electrolysis,23.42087
hydrogen,0.0
h2_ccgt,69.6794
SC,3.333
biogas1,0.0
biogas2,0.0
battery1,0.0
battery4,0.0
ll,0.0
