biogas1,0.08
biogas2,0.08
battery1,0.000001
battery4,0.000001
phs,0.000001
hydrogen,0.0000001
nuc,0.01
offshore_f,0
offshore_g,0
onshore,0
pv_g,0
pv_c,0
river,0
lake,0
ocgt,0
ccgt,0
h2_ccgt,0
electrolysis,0.0024
SC,0.000001
