river,7.5
lake,12.855
phs,4.94
offshore_f,0
offshore_g,0
onshore,0
pv_g,0
pv_c,0
biogas1,0
biogas2,0
ocgt,0
ccgt,0
nuc,0
h2_ccgt,0
battery1,0
battery4,0
electrolysis,0
hydrogen,0
SC,0
